Bit#|Name                    |??|?|MaxValue|NewGame |Chapter2|Chapter3|Chapter4|Chapter5|EndGame |Note
060B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
060C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
060E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
060F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0610|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0617|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0618|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0619|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
061A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
061B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
061D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0620|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0624|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0625|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0626|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0628|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
062E|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0634|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0635|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
063A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0640|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0642|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0644|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0645|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0646|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0648|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0649|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
064A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
064B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
064C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
064D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
064E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
064F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0650|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0653|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0654|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0655|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0656|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0657|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
065B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
065C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
065D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
065F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0660|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
066A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
066B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
066E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
066F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0670|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0671|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0672|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0673|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0674|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0675|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0677|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0678|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0679|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
067A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
067B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
067C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
067D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
067E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0680|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0682|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0698|                        |00|0|       7|       0|       0|       0|       0|       0|       0|
0768|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0769|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
076A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
076B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0770|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0772|                        |00|0|  FFFFFF|       0|       0|       0|       0|       0|       0|
0773|                        |00|0|    FFFF|       0|       0|       0|       0|       0|       0|
0779|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
077A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
077B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
077C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
077D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
077E|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
077F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0781|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0784|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0786|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
078A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
078C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
078E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
078F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0790|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0791|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0795|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0796|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0797|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0798|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0799|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
079F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07A5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07A6|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07AB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07AC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07AD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07AE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07B0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B3|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B4|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B8|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07B9|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07C5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07C6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07CA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07CB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07CF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07D0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D3|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D6|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07D7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07D8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07D9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07DA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07DB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07DC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07DF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07E2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
07E3|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07E4|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07EB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07EC|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07FD|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07FE|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
07FF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0800|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0801|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0803|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0805|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0806|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0807|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
080B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
080D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
080E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0822|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
082C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
082D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0833|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0834|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0836|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0837|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0838|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0839|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
083D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0843|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0844|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0845|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
084A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
084C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
084E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0851|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0853|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0855|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0856|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0858|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
085A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
085F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0861|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0863|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0864|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0879|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
087A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0880|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0881|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0885|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0888|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0889|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
089A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
089C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08A4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08B1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
08B5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
08C1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
08C4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08C5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08C6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08D5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08D6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08D7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08D8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08D9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08DA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08DB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08DC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08DD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08DE|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
08DF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08E8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08F1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
08F6|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0916|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0917|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0918|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
091E|WarpRelated091E         |00|0|       1|       0|       0|       0|       0|       0|       0|related to warp pads
091F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
092B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
092C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
092D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
096D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
096E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
096F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0971|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
097B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
097C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
097D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
097E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
097F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0980|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0981|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
098B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
098D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
098F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0991|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0993|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0995|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0997|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0999|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
099A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
099C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
099E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09A0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09A7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09AE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09B5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09B6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09B7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09B8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09C8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09CA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09D1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09D2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09D5|IncomingCommunication   |00|0|       1|       0|       0|       0|       0|       0|       0|Slippy calling you
09DB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
09DD|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
09DF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
09E3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09E4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09E5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09E6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09E8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09EB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09EC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09F1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09F5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09F7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09F8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09F9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09FA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
09FB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A01|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A02|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A0E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A0F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A10|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A11|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A12|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A13|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A14|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A15|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A16|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A17|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A18|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A1A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A1B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A1F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0A20|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0A29|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A2A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A2B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A2C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A2D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A2F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A30|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A32|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A33|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0A34|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A37|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0A38|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A39|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A3F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A40|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A41|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A44|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A46|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A47|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A4F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A50|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A51|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A52|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A53|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A54|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A5C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A60|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A61|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A68|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A69|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A6A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A6B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A6C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A6D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A6F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A70|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A71|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A7C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A81|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0A93|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A94|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A95|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A96|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A97|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A98|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0A99|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AA5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AA6|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AA7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AA8|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AAA|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AAB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AAC|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AAD|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AAF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB4|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB5|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB6|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AB7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0AC4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AC5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AC6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AC7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AC8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AC9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ACA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ACB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ACC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ACD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ADE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AE9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AEA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AEB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AEC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AED|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AEE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AEF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AF0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AF1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AF2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0AFF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B00|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B01|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B02|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B03|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B10|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B11|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B12|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B13|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B14|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B15|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B16|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B17|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B18|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B19|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B1A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B29|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0B48|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B69|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0B6A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0B6B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0B70|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B71|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B76|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B9D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B9E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0B9F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BA0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0BA1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BA2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
