file;idx;obj;real;name;size;03;04;05;06;mp;x;y;z;id;data
arwingtoplanet;111;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+697.22;+234.58;+2702.62;0004551E;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43BDF640 43A82C7D 4528C678
arwingtoplanet;112;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+379.92;+336.35;+2700.40;00045520;015E0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44981EF8 4391DEAC 4531B858
arwingtoplanet;113;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1216.97;+291.74;+2843.52;00045521;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44516240 C395A3D2 452CF470
arwingtoplanet;114;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+837.54;-299.28;+2767.28;00045523;015E0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 449B0F50 C1BA3D18 4555F6E8
arwingtoplanet;115;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1240.48; -23.28;+3423.43;00045525;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 448B4F70 C1BA3D18 451DA6E0
arwingtoplanet;116;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1114.48; -23.28;+2522.43;00045526;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C37D5B80 438BAC7D 45257C28
arwingtoplanet;117;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-253.36;+279.35;+2647.76;00045527;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 431B0980 43BD8400 452C2508
arwingtoplanet;118;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+155.04;+379.03;+2754.31;00045528;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 433F4280 43D58400 454C93A8
arwingtoplanet;119;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+191.26;+427.03;+3273.23;00045529;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 42320400 435F0800 454C0C98
arwingtoplanet;120;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; +44.50;+223.03;+3264.79;0004552A;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 432B1F80 433B6226 451D10D0
arwingtoplanet;121;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+171.12;+187.38;+2513.05;0004552B;01400000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 437D0E00 43708CB8 452FFC78
arwingtoplanet;122;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+253.05;+240.55;+2815.78;0004552C;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 440BED00 43386025 45411F18
arwingtoplanet;123;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+559.70;+184.38;+3089.94;0004552D;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF BFD74000 434932F1 4518FF98
arwingtoplanet;124;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;  -1.68;+201.20;+2447.97;0004552E;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C1E89C00 442579D4 4526AEA0
arwingtoplanet;125;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; -29.08;+661.90;+2666.91;0004552F;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C36B1400 43B59978 452A7060
arwingtoplanet;126;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-235.08;+363.20;+2727.02;00045532;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4360F000 428A65E2 451DAF28
arwingtoplanet;127;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+224.94; +69.20;+2522.95;00045533;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C292DC00 42C4349C 4533F5D8
arwingtoplanet;128;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; -73.43; +98.10;+2879.37;00045534;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 42DAA600 4416A1BC 45549308
arwingtoplanet;129;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+109.32;+602.53;+3401.19;00045535;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3DE79C0 43B57CE5 45879280
arwingtoplanet;130;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-444.95;+362.98;+4338.31;00045536;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3805A80 43A83BF8 45892700
arwingtoplanet;131;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-256.71;+336.47;+4388.88;00045537;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43D5E380 438C8FE6 453A69E0
arwingtoplanet;132;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+427.78;+281.12;+2982.62;00045538;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43BD34C0 C38F8887 451EA248
arwingtoplanet;133;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+378.41;-287.07;+2538.14;00045539;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 41B9BC00 4264CBC0 451FF238
arwingtoplanet;134;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; +23.22; +57.20;+2559.14;0004553C;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 441DBE60 43AC7D19 4502E898
arwingtoplanet;135;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+630.97;+344.98;+2094.54;0004553D;015E0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43BE99C0 4376F531 450A16C8
arwingtoplanet;136;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+381.20;+246.96;+2209.42;0004553E;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3C65540 42C4349C 452EEF20
arwingtoplanet;137;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-396.67; +98.10;+2798.95;00045545;00EE0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C4128060 439132D2 454C0420
arwingtoplanet;138;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-586.01;+290.40;+3264.26;00045546;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C35F5980 C2F1B81E 4542E7B0
arwingtoplanet;139;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-223.35;-120.86;+3118.48;00045547;015E0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4315B780 C2285760 451F2160
arwingtoplanet;140;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+149.72; -42.09;+2546.09;00045549;015E0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3240200 C343F616 4542CF98
arwingtoplanet;141;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-164.01;-195.96;+3116.97;0004554C;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43A56B80 C343F616 45439490
arwingtoplanet;142;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+330.84;-195.96;+3129.29;0004554D;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 448FFA58 C343F616 45462370
arwingtoplanet;143;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1151.82;-195.96;+3170.21;0004554E;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43EF4240 C3449356 45203E10
arwingtoplanet;144;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+478.52;-196.58;+2563.88;0004554F;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 441C8120 C381BB3A 451ABE40
arwingtoplanet;145;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+626.02;-259.46;+2475.89;00045550;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 444C7D00 C380A6B1 45035E18
arwingtoplanet;146;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+817.95;-257.30;+2101.88;00045551;00E60100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43C98280 C368D2F0 4501EC98
arwingtoplanet;147;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+403.02;-232.82;+2078.79;00045552;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4304A180 C370DE29 451CB318
arwingtoplanet;148;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+132.63;-240.87;+2507.19;00045555;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 42E58800 C3933BED 458244F8
arwingtoplanet;149;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+114.77;-294.47;+4168.62;00045557;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43AFAF00 C3A01FC6 4582E2F8
arwingtoplanet;150;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+351.37;-320.25;+4188.37;00045559;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C37FF980 C35D1A4B 4582E0A0
arwingtoplanet;151;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-255.97;-221.10;+4188.08;0004555B;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 40DC1000 C321C87A 4527AEA8
arwingtoplanet;152;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;  +6.88;-161.78;+2682.92;00045561;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C2945100 C2D6762A 45182F58
arwingtoplanet;153;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; -74.16;-107.23;+2434.96;00045563;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4429E660 C32D1188 44B5F0C0
arwingtoplanet;154;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+679.60;-173.07;+1455.52;00045564;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43DEB040 C37E3B8C 44DBA4C0
arwingtoplanet;155;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+445.38;-254.23;+1757.15;00045565;00DF0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C350DB00 434932F1 4513CD68
arwingtoplanet;156;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-208.86;+201.20;+2364.84;000455C5;00E60100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3E82CC0 42BD0B74 450C63F8
arwingtoplanet;157;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-464.35; +94.52;+2246.25;000455C6;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C317AD80 C3869D8A 45237EA0
arwingtoplanet;158;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-151.68;-269.23;+2615.91;000455C7;00E60100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3A7DFC0 C2DCA7E4 45090E08
arwingtoplanet;159;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-335.75;-110.33;+2192.88;000455C8;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 446F26C0 C395A3D2 4542AF38
arwingtoplanet;160;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+956.61;-299.28;+3114.95;000455CB;00960100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44778A10 C36E9EA0 452A2048
arwingtoplanet;161;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+990.16;-238.62;+2722.02;000455CC;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06710D00 0101FFFF 432C6500 C2C58A6A 45841D14
arwingtoplanet;162;0671;0541;ARWProximit;0D;00;01;01;FF;FF;+172.39; -98.77;+4227.63;000455CD;00000000 00000000 00000000 27100000 00000000 3C010100 0000FFFF 06170D00 0101FFFF 449DFDA8 C0CD0758 45399318
arwingtoplanet;163;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1263.93;  -6.41;+2969.19;000455D5;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44844078 4400CC76 4545D920
arwingtoplanet;164;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1058.01;+515.19;+3165.57;000455EB;01400000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44A87FD0 4409CC76 45416118
arwingtoplanet;165;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1347.99;+551.19;+3094.07;000455EC;00DC0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4360C000 441798D9 4549E150
arwingtoplanet;166;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+224.75;+606.39;+3230.08;00045608;012C0000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43F774C0 43B0B28E 4537A3D0
arwingtoplanet;167;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+494.91;+353.39;+2938.24;0004560A;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43ED2F80 43F3C6B2 453A10E0
arwingtoplanet;168;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+474.37;+487.55;+2977.05;0004560B;00FA0100 00000000 00000000 27100000 00000000 3C000100 00000000 06090900 0101FFFF 43775C00 433D3661 46346E57
arwingtoplanet;169;0609;052B;ARWLaserCol;09;00;01;01;FF;FF;+247.36;+189.21;+11547.58;00045619;00000000 0000FFFF FFFF0000 06170D00 0101FFFF C358E080 44277768 46723D68
arwingtoplanet;170;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-216.88;+669.87;+15503.35;00045742;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 432C7B00 44384724 46737868
arwingtoplanet;171;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+172.48;+737.11;+15582.10;00045743;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 436D1E00 442ED441 467391C0
arwingtoplanet;172;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+237.12;+699.32;+15588.44;00045744;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 443FCC60 442ED441 46761DA8
arwingtoplanet;173;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+767.19;+699.32;+15751.41;00045745;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 444365C0 43C446A1 46741788
arwingtoplanet;174;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+781.59;+392.55;+15621.88;00045746;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4438FCE0 43368C32 46740FB0
arwingtoplanet;175;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+739.95;+182.55;+15619.92;00045747;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44565CE0 4372BECF 467B79B4
arwingtoplanet;176;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+857.45;+242.75;+16094.43;00045748;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 443656A0 43C5C33A 46817A08
arwingtoplanet;177;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+729.35;+395.53;+16573.02;0004574A;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43CED080 4354CDDB 46747AE4
arwingtoplanet;178;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+413.63;+212.80;+15646.72;00045758;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43A9A300 438AA288 4674B018
arwingtoplanet;179;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+339.27;+277.27;+15660.02;00045759;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43B0F100 4389D2AB 467B0B4C
arwingtoplanet;180;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+353.88;+275.65;+16066.82;0004575B;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4392F080 439543E4 46818524
arwingtoplanet;181;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+293.88;+298.53;+16578.57;0004575C;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44108F80 439543E4 46842F0E
arwingtoplanet;182;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+578.24;+298.53;+16919.53;0004575D;00000000 00000000 00000000 27100000 00000000 3C010100 0000FFFF 06170D00 0101FFFF 440568A0 43C7C369 4684B83A
arwingtoplanet;183;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+533.63;+399.53;+16988.11;0004575E;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43302380 4471AE99 4688F82E
arwingtoplanet;184;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+176.14;+966.73;+17532.09;0004575F;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C2E88E00 44120567 467210A4
arwingtoplanet;185;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-116.28;+584.08;+15492.16;00045761;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C366DB00 4418CAE0 46773FF0
arwingtoplanet;186;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-230.86;+611.17;+15823.98;00045762;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C32F6B80 43982F17 4677304C
arwingtoplanet;187;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-175.42;+304.37;+15820.07;00045763;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 437BF000 4323BD57 467915FC
arwingtoplanet;188;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+251.94;+163.74;+15941.50;00045765;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C2BC9C00 43037548 4677BEA8
arwingtoplanet;189;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; -94.30;+131.46;+15855.66;00045766;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C322B700 C21F4E80 46787BA0
arwingtoplanet;190;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-162.71; -39.83;+15902.91;00045767;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43F9AE80 440CEA1E 467FD06C
arwingtoplanet;191;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+499.36;+563.66;+16372.11;00045769;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 440E9B00 440CEA1E 467FA7AC
arwingtoplanet;192;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+570.42;+563.66;+16361.92;0004576A;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43C9AC40 4420B12F 468465F4
arwingtoplanet;193;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+403.35;+642.77;+16946.98;0004576B;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43ED64C0 43669FE2 4678A530
arwingtoplanet;194;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+474.79;+230.62;+15913.30;00045774;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 435A8480 4370EBAA 466E2CC8
arwingtoplanet;195;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+218.52;+240.92;+15243.20;00045778;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43A0D6C0 4370EBAB 466CA7B4
arwingtoplanet;196;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+321.68;+240.92;+15145.93;00045781;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43A9C1C0 41EC9BBA 4674B130
arwingtoplanet;197;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+339.51; +29.58;+15660.30;00045782;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 443B40A0 43A40D00 4677F774
arwingtoplanet;198;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+749.01;+328.10;+15869.86;00045783;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44774300 4385E5F2 467CEA78
arwingtoplanet;199;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+989.05;+267.80;+16186.62;0004578D;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 445801E0 42BEC600 467CE404
arwingtoplanet;200;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+864.03; +95.39;+16185.00;0004578E;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 441FD880 C2913A00 467B9CD0
arwingtoplanet;201;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+639.38; -72.61;+16103.20;0004578F;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4446E800 C357CB52 466B8C20
arwingtoplanet;202;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+795.62;-215.79;+15075.03;00045790;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 438634C0 C32FA0E4 46711784
arwingtoplanet;203;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+268.41;-175.63;+15429.88;00045791;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44664550 425CE1B8 467661A0
arwingtoplanet;204;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+921.08; +55.22;+15768.41;00045792;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 42AA9600 42BE6690 467472CC
arwingtoplanet;205;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; +85.29; +95.20;+15644.70;00045793;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43DDFE40 C23F26F2 46798834
arwingtoplanet;206;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+443.99; -47.79;+15970.05;00045794;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4409B420 C385954C 467E2C84
arwingtoplanet;207;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+550.81;-267.17;+16267.13;00045795;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 444B03C0 C1BCFFA8 466D8BC8
arwingtoplanet;208;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+812.06; -23.62;+15202.95;00045796;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3BC5C00 424CC6CC 467800A0
arwingtoplanet;209;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-376.72; +51.19;+15872.16;0004579A;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C3AA0940 43656F0C 466EAF64
arwingtoplanet;210;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;-340.07;+229.43;+15275.85;000457B5;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 424EA200 C14DD80A 46777A88
arwingtoplanet;211;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; +51.66; -12.87;+15838.63;000457B6;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43A02040 C14DD80A 467DD504
arwingtoplanet;212;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+320.25; -12.87;+16245.25;000457B7;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44098160 C2C3022E 467E51E4
arwingtoplanet;213;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+550.02; -97.50;+16276.47;000457B8;00000000 00000000 00000000 27100000 00000000 3C010100 0000FFFF 06170D00 0101FFFF 44269A40 C324881A 467EB71C
arwingtoplanet;214;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+666.41;-164.53;+16301.78;000457B9;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4421CF60 43219CD0 466BC2B0
arwingtoplanet;215;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+647.24;+161.61;+15088.67;000457BA;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43D2C140 4343B3BE 466AA060
arwingtoplanet;216;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+421.51;+195.70;+15016.09;000457BB;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 440536E0 C2C28046 466BEF28
arwingtoplanet;217;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+532.86; -97.25;+15099.79;000457BC;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 442AD460 C2C28046 466BD874
arwingtoplanet;218;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+683.32; -97.25;+15094.11;000457BD;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44120A60 C38C29EE 466BFA40
arwingtoplanet;219;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+584.16;-280.33;+15102.56;000457BE;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 43ABEEC0 C370CC50 46727280
arwingtoplanet;220;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+343.87;-240.80;+15516.62;000457BF;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 4489A5D0 4307AA14 4665C078
arwingtoplanet;221;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1101.18;+135.66;+14704.12;000457C1;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 447C4BF0 C27957B0 4665C6E0
arwingtoplanet;222;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+1009.19; -62.34;+14705.72;000457C2;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF C29BC200 C1C7A1E0 466C0120
arwingtoplanet;223;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; -77.88; -24.95;+15104.28;000457C3;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 42249C00 C2772826 466B46A8
arwingtoplanet;224;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF; +41.15; -61.79;+15057.66;000457C4;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 44015020 43BFB281 4676BFA0
arwingtoplanet;225;0617;053D;ARWSmallAst;0D;00;01;01;FF;FF;+517.25;+383.39;+15791.91;000457C5;00000000 00000000 00000000 27100000 00000000 3C000100 00000000 06170D00 0101FFFF 41043800 429C8211 46784B30
